tweet_id,text,related
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
4365948105,"Kid #2 now has the flu-youngest this time - thinking the mama might be a little touched, too ;-)",1
4366225509,Worried by the predicted spider increase. This autumns 'swine flu media panic' ?,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
4367040808,Listening to the radio. Apparently getting the seasonal flu shot increases the risk of H1N1. Ontario changing their flu shot strategy.,1
4367127101,Now main stream sources are reporting that flu vaccinations actually INCREASE chance of getting Swine Flu: http://bit.ly/esRnu,0
3855467707,Is a Swine Flu Outbreak Getting Close? Ask Your #iPhone  http://post.ly/4QE9,0
3855641401,Running is jinxed. Just getting over injuries but now down with sinusitis and flu. Should concentrate on business growth plans instead.,1
3855992504,On line shopping benefits from Flu fear http://bit.ly/VSDqc,0
4367292106,J'sar at San Fransisco International - http://bit.ly/4iBnS0 - I was getting over the flu - caught it a week before a had to leave,1
4367638011,@b_club Cant believe I am up this early. Better RnG now cuz I have a full day ahead ! Getting Flu shot.,0
4367686511,"Report Raises Fear Flu Vaccines May Interact: In unpublished data, Canadian researchers are suggesting seasonal.. http://bit.ly/3KymWu",0
3644630507,The approach of winter and flu has you worried? Worry no more Click Me for Health Now http://bit.ly/Tl8iC,0
4368140607,Civil liberties: forget terrorism; worry about the flu http://bit.ly/KLVK8,1
4368162704,New Blog Post Worldwide bird flu death toll is rising http://tinyurl.com/ybkp42y,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
3856794710,everyone has been getting sick. were all getting the swine flu :D haha,1
3644630507,The approach of winter and flu has you worried? Worry no more Click Me for Health Now http://bit.ly/Tl8iC,0
3859312905,@torrisstoked I'm not scared about the swine flu. Fuck pigs. And the flu.,0
3859932706,"No More Kissing In France, The Land Of Love!: 
In the face of rising fear due to the spread of swine flu, it isn.. http://bit.ly/pwVPt",0
3860445111,@toraks flu season even remained strong here. now we're worried that we'll have a bitter winter or get buried in snow.,1
3861228808,BIRD FLU: Compensation Paid to Poultry Farmers: GLOBAL - Summary of Bird Flu / Avian Influenza related news from.. http://bit.ly/3zV23R,0
3861325906,BIRD FLU NEWS Researchers Seek Better Vaccine Procedure To Combat Flu (source: Science Da.. http://tinyurl.com/l7euyu FOLLOW ME,0
3670420609,If you are worried at all about swine flu then take a peek here: Click Me for Health Now http://bit.ly/Tl8iC,0
3862185612,"Perhaps it's my phobia. I don't really tolerate illness.  Because I have such a fear of the flu, colds don't phase me.",1
3862435114,parents' worst nightmare.. having a kid start allergy problems during swine flu.  Now the worry sets in..,1
3862840308,Indonesia: Bird flu virus attacks vaccinated chickens http://bit.ly/9s6tZ,0
3863646002,"Glad I didn't go to PAX after announcement of Swine flu there. Not because I'm afraid, but because I hate constantly blowing a runny nose.",1
3864024113,"Swine Flu is a fake pndemic, created by WHO and UN, with prpose of creating fear so we'll accept the ""Vaccine"" http://bit.ly/7LfXr -plzRT",1
3864397903,"Getting a look at the new E-R at Holston Valley Medical Center, also looking at flu shots & seniors and are morges getting overcrowded?",1
3864694303,"We are all getting our flu shots today, very execiting...would rather be dancing :)",1
3864728011,man im so sick i feel terrible i got all the symptoms of the swine flu im scared,1
4370335906,Swine Flu Paranoia Getting Out of Hand  http://tinyurl.com/ybrce8n,0
4370359707,"@ChiNurse glad to hear it, you getting flu and H1N1 shot?",0
4370398807,"RT @PeterSGreenberg: H1N1 is back, but travelers don't have to be afraid. Practical tips and common sense flu advice: http://bit.ly/cfvtd",0
4370399301,"Does Seasonal Flu Shot Double Chances Of Swine Flu?: 
FLU SHOT STUDIES CAUSE CONCERN LEARN MORE IB News &ndash.. http://bit.ly/3UjwTm",0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
4371656501,@NancyNally: Good thing my boys are getting their flu shots at their pediatrician in Jax.  H1N1 vaccine comes in on Oct 24th.,1
4371921002,@pamml I'm getting my flu shot this afternoon so you won't get me sick!!,1
3559289903,"Thrive during flu pandemic and depression. Learn, teach your family NO FEAR wisdom in ""Think & Grow Rich"" videos and biorhythm awareness.",0
3865081406,Travelling to Mexico and concerned out swine flu or kidnapping? we can assist in a risk assessment and security   http://tinyurl.com/ngexvj,0
3865296811,Is getting a sore throat again and i just got better from my flu?? What the?,1
3866053405,breakingflunews.com Swine flu fear hits Queen visit - BBC News: stv.tvSwine flu fear hits Que.. http://bit.ly/HxOy2,0
3866163001,Swine flu fear hits Queen visit (BBC News): The Queen calls off a visit to a school with famous Royal connections after  http://url4.eu/P1Qp,0
3866380000,"Got sent home early, kind of sick. I guess corp. is worried about swine flu. Nap then some WoW tonight.",1
3867180306,Swine flu is the devil...just thinking about it gives me the absolute heebee jeebees!!! I'm the queen worry wart!,1
4373898901,Here's a good one - getting a flu shot may increase the risk of getting H1N1! http://bit.ly/4wJ6RW,0
4755526304,Reading about H1N1(Swine Flu) and getting the facts...http://bit.ly/OsQzr,0
4374163508,I really do not want to get the swine flu. Kids are already getting them at our school.,1
3670420609,If you are worried at all about swine flu then take a peek here: Click Me for Health Now http://bit.ly/Tl8iC,0
4374588805,@connorcolesmom How are you feeling? Kicking the flu in its teeth? :) Thinking about you!!!,1
3868161801,At the doctor getting checked for the flu.. Man this sickness is driving me crazy.,1
5044954704,Getting a flu shot :(,1
3869932311,"THIS is why I refuse to vacation in Mexico!  Bird flu, Montezuma's revenge, swine flu,  and now hijackings!  http://bit.ly/FgBft",0
3870085308,"Fighting Flu Without Big Gun: The Obama administration, worried that people could fall ill with swine flu before.. http://bit.ly/1fyTGo",0
3870336510,"Air Kisses, Hugs, and Other Ways to Avoid Getting Swine Flu http://bit.ly/TF3q5",0
4375794209,"Someone shot it! @stefanpinto RT Hey, whatever happened to bird flu?",1
4375819300,"RT:  @josecastillo A 22 yr old died from the swine flu after delaying treatment; uninsured and ""worried about the cost."" http://tr.im/zJow",0
4375987713,"RT@la_loquita RT@Ted_Striker32:first we had mad cow disease, then we had bird flu, now we have swine flu, O.M.G it's FARMAGGEDON!!!!!",1
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
3871121806,Businesses Wary of Severe Swine Flu (WebMD): A new survey shows that most U.S. businesses are concerned that swine flu w http://url4.eu/P6gq,0
3876160909,"Air Kisses, Hugs, and Other Ways to Avoid Getting Swine Flu http://tinyurl.com/mz82s9 #swineflu #h1n1",0
3871511401,Worried about Swine Flu? Wondering what you can do to protect or take care of your kids? RT the CDC's info brochure: http://bit.ly/76KyV,0
4376522800,Nationally Recognized Physician Says Consider Carefully Before Getting The Swine Flu Vaccine  http://bit.ly/3NRogt,0
4376678306,Bengals worried about swine flu http://is.gd/3FEgB,0
3872056913,Worry about swine flu? Q&A related to 2009 H1N1 Flu (Swine Flu) &You can be found at the CDC website: http://www.cdc.gov/h1n1flu/qa.htm,0
3872064414,http://bit.ly/hSfyN Anxious parents clamour for flu advice - National: Anxious parents clamou.. http://bit.ly/198xCa,0
3872413108,A cute app that might distract the kids when their getting their flu shots.  http://tinyurl.com/mt7jgq   Grandson loves it!,0
3872866808,Blogging `CIDRAP: ERs Fear Fall Flu Surge' #swineflu #H1N1http://tinyurl.com/lexj7q  @CIDRAP,0
4377769308,Fear over H1N1 detection brings down swine disease samples - DVM 360 : http://bit.ly/SrxT6 #H1N1 #Flu,0
4377868201,"Getting over the flu, broke as hell , and SURPRISE! my phone decides to spontaneously break, yeah my new prize phone. GIVE ME NUMBERS!!!",1
4378280206,I'm so tired of reading about the swine flu - I think I'm getting sick now :)))  TGIF,1
4378742101,"i know, the flu is getting closer and closer, i feel it -_-",1
3873320505,"@SheenaLovesJB thank you! :) ppl at my school are like, don't have the flu! haha..not! it's getting annoying! I don't have the flu.",1
3873879707,"World News With Charles Gibson
				 / 
				Getting Through Flu Season - http://tinyurl.com/ktaujb",0
3874271600,Mont. bird flu test includes kid pond | KXNet.com North Dakota News - KXMC: Mont. bird flu test includes kid pon.. http://bit.ly/uwSiI,0
3874288814,WSAZ: Don't Fear the Unknown: Local Swine Flu Victims Speak Out http://bit.ly/31tCBh,0
3874440913,"Swine flu apps you'll want on your iPhone: If you're worried about the swine flu, keeping up to date on the latest news  http://url4.eu/P9r2",0
3874691309,"Swine flu apps you'll want on your iPhone: If you're worried about the swine flu, keeping up to date on the late.. http://bit.ly/sOS3Q",0
3874691309,"Swine flu apps you'll want on your iPhone: If you're worried about the swine flu, keeping up to date on the late.. http://bit.ly/sOS3Q",0
3874920904,"Swine flu apps you'll want on your iPhone (CNET): If you're worried about the swine flu, keeping up to date on t.. http://bit.ly/1aOuc2",0
3875106407,"I am thinking my car has caught ""Hamthrax"" (Swine Flu) since it has symptoms like the shakes, overheating, and low levels of energy. HA ;)",0
3875437313,@aaalisson they were worried about swine flu on cbs...,0
4382821004,Just got a flu shot from Dr. LeVasseur while hanging out in the kitchen... Did I mention I'm deathly afraid of needles?!?!?,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
4383757802,"LOL... RT @so_amused  I have the flu. Not sure if it is swine, bird, Asian or Mexican. I'm not blaming anyone. ~ GregFitzShow",0
4384094810,@lechatsavant Your allergy almost makes me want to get a flu shot but I'm terrified of needles & poss of getting sick/dying,0
4385077501,Fear fear fear that flu http://bit.ly/108Cs5 #h1n1 #flu #vaccine,0
3877335102,H1N1 flu spreads quickly: More people are getting sick from the 2009 H1N1 virus also called the swine flu than e.. http://bit.ly/xRtfJ,0
3878288413,Businesses Wary of Severe Swine Flu: A new survey shows that most U.S. businesses are concerned that swine flu w.. http://bit.ly/g74Go,0
3878569211,RT @CIDRAP: Providers having trouble getting seasonal flu vaccine http://bit.ly/pbJWc,0
3880311407,pharma forecasts expecting to make $4 billion this year (up from 2.8 B last year) because of swine flu.  altruistic?? playing on fear...,0
3880592301,#swineflu New Jersey Swine Flu Warnings - Labor Law Talk Blog: The current concern of OSHA&#39;s is the.. http://bit.ly/3Xrxi9,0
3881488712,"Air Kisses, Hugs, and Other Ways to Avoid Getting Swine Flu: That poses particular problems .. http://bit.ly/N98zh http://bit.ly/LO8MJ",0
3881811005,"Multiple swine flu cases at PAX and WSU in WA, still not worried. http://tinyurl.com/m457rm and http://tinyurl.com/ns8yp2",0
3670420609,If you are worried at all about swine flu then take a peek here: Click Me for Health Now http://bit.ly/Tl8iC,0
3884368800,I'm dying.. Getting flu while i was fasting makes me sooo loony..,1
4390635305,Doctors to start getting swine flu vaccine Oct. 5 http://bit.ly/1mleLr,0
4391712503,"More crappy flu journalism, this time Alternet [rant alert!] [Effect Measure]: I'm afraid I have to complain ab.. http://bit.ly/ngyEA",0
4392021205,Are you getting a swine flu shot?  Pretty scary stuff......I mean the vaccine.,1
4393191808,Delhi restaurants say customers will not come if Pork is on the menu as they are scared of Swine Flu. Are customers so ill-informed?,1
3885220608,"Evrytime I think of someone havin swine flu, I think of like  resident evil or some shi., getting bitten",1
3885870010,"RT @weirdralph Doctors have found a cure for Swine Flu. It's an oinkment. In related news, Bird Flu can be tweeted the same way.",0
3885870010,"RT @weirdralph Doctors have found a cure for Swine Flu. It's an oinkment. In related news, Bird Flu can be tweeted the same way.",0
3886133714,@SamDanskin I DONT HAVE THE FREAKIN BIRD FLU,0
3886320810,"Ouch! =&gt; Doctors have found a cure for Swine Flu. It's an oinkment. In related news, Bird Flu can be tweeted the same way. (via @weirdralph)",0
4393617401,Meh. Getting flu shots this morning.,1
3670420609,If you are worried at all about swine flu then take a peek here: Click Me for Health Now http://bit.ly/Tl8iC,0
4394150408,Taking last year's flu shot  might give you twice the risk of getting Swine Flu! http://bit.ly/3ssJnY,0
4394572404,"If you're thinking of getting a flu vaccine, you will want to watch... http://bit.ly/zwEyD",0
3886404201,"Great idea!! RT @WayneElsey: We ""flu proofed"" our office yesterday and getting all associates flu shots! We want a healthy team!",0
3886607907,Worried about Swine Flu? Wash your hands!! www.antisepticausa.com,0
3886616412,"Worried about swine flu?  French authorities want to ban kissing so no more ""French Kissing"".  A healthy immune system is your best defence.",0
3644630507,The approach of winter and flu has you worried? Worry no more Click Me for Health Now http://bit.ly/Tl8iC,0
3886808401,RT @Reneepaints What's the difference between Bird Flu & Swine Flu? For bird flu you need tweetment and for swine flu you need oinkment.,0
3887142814,Pregnant women in the U.S. will begin getting swine flu shots this week. #swineflu #H1N1 http://ow.ly/oO5U,0
3887231708,"RT @ataccini Worried about swine flu? Yeah, there's an app for that. http://tr.im/yfqz",0
3887385004,This officially makes me a little nervous about swine flu http://tr.im/yl17,0
3887630610,Getting protected against the seasonal flu with my free vaccine -- thanks AU,0
3887925211,"At workstudy bored/i came in yesterday and told them I had be throwing up,they were thinking I had the swine flu so they sent me home/lol",1
3888361306,is contemplating NOT getting a flu shot just to get a week away from work. Is that bad?,0
3888413214,Swine Flu epidemic getting out of hand!   http://twitpic.com/h7028,0
4395807813,"http://bit.ly/bC3YV via @addthisPLEASE consider not getting a flu shot! Dangers lurk in the formulation, advantages are very minimal.",0
4396914714,Who knew?  Getting a flu shot at Safeway!,0
4396950214,Getting my flu shot!,0
4397055905,"Army Issues Hand Gel, Cough Orders In Flu Fight: Soldiers in boot camp are getting something new this year besi.. http://bit.ly/pPP6u",0
4397274305,Are you thinking about getting your flu shot this season? Think twice! http://bit.ly/143Imf,0
4397328212,Getting my free flu shot on friday,0
4397479509,San Jose: Some parents nervous about swine flu vaccine http://bit.ly/10IyO4,0
4397489801,"Do you think the new swine flu vaccine is safe?: I&#8217;m planning on getting the seasonal flu shot, but I don.. http://bit.ly/Ls2C3",0
4397602204,Canadian Study: http://bit.ly/5u03M Getting a flu shot last year could double the risk of contracting swine flu this year,0
26677112609,Getting a flu shot.,1
4398426201,My avatar got the bird flu,0
4398632801,Just got off the phone with dad told me he got his flu shot n I need to and started joking about getting stabed by a needle.... Lmao wtf??,1
4398756512,"i'm getting flu and lil bit drunk,so i gonna sleep tonight grok.",1
4398930506,"rt : MariKurisato  : You know, had they called it bacon flu, we might have all felt a great deal less alarmed.",0
3889757414,"How to Prevent the Spread of Swine Flu: Worried about the spread of swine flu?Already, there are reports coming .. http://bit.ly/Syemq",1
3889952607,Testing abby in docs office...now thinking she has mono...abby's worried everyone will think she has swine flu @ school,1
3644630507,The approach of winter and flu has you worried? Worry no more Click Me for Health Now http://bit.ly/Tl8iC,0
4400134510,Getting over the flu!!  I hate being sick!!!!,1
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
4400749407,"diff between bird & swine flu: bird flu, you get a tweetment, swine flu, you need oinkment!Pretty lame, liked that it had ""tweet"" in it! #fb",0
8490676111,Bird And Swine Flu - The Complete Survival Guide. http://bit.ly/4pgE5N,0
4403419701,"Army issues hand gel, cough orders in flu fight: FORT JACKSON (AP) &mdash; Soldiers in boot camp are getting so.. http://bit.ly/DdBgO",0
4403572905,Health: Swine Flu Worried Well Warning - http://fwix.com/share/9_c244831216,0
4404016906,@Jenreynolds25 Wishful thinking. I think I came down with the flu - swine perhaps. Just taking it easy today.,1
3891704608,"RT @justinkeller: Difference between Swine Flu and Bird Flu?  Bird Flu requires tweetment, Swine Flu requires oinkment. *RIMSHOT!*",0
3891952212,"RT @justinkeller: Difference between Swine Flu and Bird Flu? Bird Flu requires tweetment, Swine Flu requires oin.. http://bit.ly/BdjBe",0
3892279911,Getting my flu shot. Fun times.,0
3892541908,David Brandt's Blog - The Clarion Ledger &gt;&gt; Flu bug: Is Ole Miss finally getting over the hump? http://bit.ly/kbrpB,0
3893076009,RT @GovSteveBeshear http://twitpic.com/h7pet - Getting flu shot from Lt. Gov. Mongiardo: 09-10-09,0
3892950310,RT @GovSteveBeshear: http://twitpic.com/h7pet - Getting flu shot from Lt. Gov. Mongiardo: 09-10-09,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
4405005410,"He's having flu symtoms. Fever 104.4, coughing, & body aching. I'm kinda scared. Thank god for his doctor office being open 2morro!",1
3670420609,If you are worried at all about swine flu then take a peek here: Click Me for Health Now http://bit.ly/Tl8iC,0
3670420609,If you are worried at all about swine flu then take a peek here: Click Me for Health Now http://bit.ly/Tl8iC,0
4405345712,"This is me signing off while the fake flu medicine still works. I rocked out today, meaning am getting there!!! Niiiiiiiiiight.",1
4405795813,Is thinking I have the wine flu; Not enough wine to kill this cold!,0
4405832807,"@FrankiiDee Wow! really? 
Japanese people are afraid of swin flu.",1
3644630507,The approach of winter and flu has you worried? Worry no more Click Me for Health Now http://bit.ly/Tl8iC,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
3894924105,Awesome stuff. RT @GovSteveBeshear: http://twitpic.com/h7pet - Getting flu shot from Lt. Gov. Mongiardo: 09-10-09,0
3895518608,Washington Health Department Concerned But Not Tracking PAX Flu [Pax] http://ow.ly/15Oxr2,0
3895708902,Day 3 of self-quarantine after getting the flu. Starting to feel like Ren in this: http://bit.ly/16Gdbj,1
3896492607,"@rhodri sigh... haven't they gone the way of bird flu yet? of course, they fail to mention the fabulous/ly fucked over Hanna Hanra...",0
4410854105,RT @KeeshRedd: @WP_SHAWN hey! whats goin on wit the pic?? lol ? Bird flu I move chickens!,1
4411110009,"Getting #H1N1 = comp time from work, sympathy, attention, a free flu shot, and a nice WHO card that says ""stay yo ass at home""",1
4411205703,"Die, HuffPo, DIE!: The HuffPo is once again a source of gross misinformation. Don't worry about swine flu &#821.. http://bit.ly/KXKVk",1
4412009507,"@KAnationBench9 I will not be getting a flu shot, saw interview with 2 chemists and they both said don't do it, they both are saying NO TOO!",1
3896930006,"Think im getting the flu or something my body aches,cant stop sneezing,sore ears & throat",1
3897211404,http://www.swineflunews.org/ You wanna get scared a bit? By the crazy Swine Flu news of the New World Order Crowd??? - Resist the Jab! ! !,0
3897987308,"People will line up like sheep to get the H1N1 flu shot without thinking or researching it. I'm not getting it, for very good reasons.",0
3897991013,BIRD FLU NEWS 'Dung Of The Devil' Plant Roots Point To New Swine Flu Drugs (source: Scien.. http://tinyurl.com/q6adez FOLLOW ME,0
3899048713,Don&#39;t Fear the Unknown: Local Swine Flu Victims Speak Out http://bit.ly/2r7LJh,0
2024263001,Swine Flu?  Don't worry; be happy.  Panic in October!,1
2025906404,"@eeemilya Bird Flu? Swine Flu? Equine Flu? Nasty Flu? or Mad Cow?, which is not a flu but still very worthy. Which one?",1
2028198404,@Titania_Aelita Clearly a footware fetishist with a pathological fear of swine flu :D,1
4415696906,"Getting ready to go to church, its been a while, got lots of things going on and everybody in my  household caught a flu except me.",1
4415825800,rt @nanluvsmatt Be very wary of flu vaccination: PREPANDRIX IS A BIRD FLU VACCINE:H5N1 NOT for H1N1. RT @info4every1 http://bit.ly/1QWOCq,1
3644630507,The approach of winter and flu has you worried? Worry no more Click Me for Health Now http://bit.ly/Tl8iC,1
4420565111,"Either getting a flu, or pulled my back haying yesterday, or both.  Ugh.  Good day to stay home & restrict aches & sneezes to family!",1
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
4424215102,"""But I'm exotic!"" ""And so is the asian bird flu.""",0
3670420609,If you are worried at all about swine flu then take a peek here: Click Me for Health Now http://bit.ly/Tl8iC,1
4424682310,That's her fault. RT @joegrav: cant stop thinking abt 22 year old who died of flu didnt go to doctor b\c she didnt have insurance.,1
4424947003,So getting flu shots can actually increase your risk of catching swine flu? This is the stupidest pandemic ever.,0
4426313109,I am more concerned about the H1N1 Vaccine than I am with the actual flu. Something is stinking about this whole thing. #tcot,1
4426389600,RT @exposeliberals: http://www.twitpic.com/idjaw Michelle Obama's face while getting swine flu shot #tcot #Tlot #p2 #hhrs #sgp,1
4427192511,is lil worried. 07 Chinese year of the Chicken bird flu; 08 Horse Australia got equine flu; 09 Pig swine flu. 10? It's the year of the Cock!,0
4427429305,Swine Flu Update for Washoe County: H1N1 (swine) flu is a serious public heath concern in Washoe County. With c.. http://bit.ly/U6kEV,0
3900706006,ouuuuu daaamn! the flu is just getting over and i'm completely soaked!! xO is raining like hell at the Carretera nacional :P jajajaja xD,1
3644630507,The approach of winter and flu has you worried? Worry no more Click Me for Health Now http://bit.ly/Tl8iC,0
3901364007,"King County Health advises getting flu shots early 
http://bit.ly/c2uMj",0
3901774107,"Swine Flu, What the H1N1 To Do? ? Good Witch / Bad Witch: Travelers should be concerned but only postpone travel.. http://bit.ly/jkkNU",0
3902043713,U.S. Urges Getting Regular Flu Shot ( http://bit.ly/xC6tV ),0
3902489107,Vemma Distributors AP Poll: Seniors most interested in swine flu shot: Americans are getting m.. http://bit.ly/oaqRy,0
3902690900,you didnt answer my question!  Where did bird flu go??,0
3904618514,I am getting my first flu shot tomorrow. I'm kinda nervous. Should I be nervous?,0
3905020111,"If the swine flu mutates with the bird flu, then pigs will fly. We all will die.",0
4430841811,@ameyawarde I'm not getting a flu shot. Frankly I'm not worried about it.,0
4431720209,Does anybody know anybody with the swine flu? It seems everyone in California is getting it..,1
4432154612,@derekwallen Already had the flu. Just haven't taken the proper amount of care to recover fully. Thanks for the concern though,1
3905196208,NewStream ?: Prevention Matters: Companies Concerned Swine Flu Could Affect ... http://bit.ly/1IqLhM,0
3906471809,"Bird flu, swine flu now monkey malaria?! You've gotta be kidding me?! #Metro #News",1
3906630706,That bird seems very unwell..got a flu??,1
3907201706,As much as i tried 2 avoid getting the flu from my family members. My throat is starting to hurt :( anyone have remedies for a sore throat?,1
3907867509,"Egypt school start delayed week in swine flu fear

http://bit.ly/A9V8v",1
3908612204,What's with the constant threat of disease outbreak? Now hot on the heels of bird and swine flu is monkey malaria! Govt tryna keep us scared,1
3909171414,The flu in my place is getting worse. I'm scared! http://bit.ly/ou28Z,1
3909513114,#followfriday ~ Following @kenrobbins is like getting a swine flu vaccine.?? LOL!~He's definitely a great networker and tons of fun!,1
3909955702,Me: I have a sore throat.  My mom: You have swine flu.  Now I'm going to be worried about you for the rest of the day.,1
4432608800,I should have stayed home today. Just getting sicker and sicker. The things I sacrifice.. meaning.. my health.. GO AWAY FLU.,1
4433088409,every few years people are afraid to buy meats because of some flu.,0
4433447309,I'm getting a flu shot.  Can I cough on you now?,0
4433727801,well dam.. does my twitter page hav bird flu and I just not know it yet?,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
3910428400,"""You got the common cold? We got the Bird Flu."" - Gucci",0
3910850503,@Spetsnaz101 yes. she's afraid of swine flu. brilliant deduction. :-/,1
3911089707,The one concern I have about the outbreak of swine flu? Seeing crows fly around to Don't Fear the Reaper.,0
3670420609,If you are worried at all about swine flu then take a peek here: Click Me for Health Now http://bit.ly/Tl8iC,0
3912129105,BIRD FLU NEWS Vaccination Of 70 Percent Of US Population Could Control Swine Flu Pandemic.. http://tinyurl.com/l8uqw2 FOLLOW ME,0
3912292505,"Investors gain as biotechs climb with flu fear: ... whose shares have languished over several years, get a decen.. http://bit.ly/3nKFBp",0
3913102709,"The whole world is afraid of Swine Flu, its not that serious. I had it, It was just like any other flu. Be cautious, but fear is irrational.",1
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,1
3914945008,"@mrsfapd wow, really? i've never heard of it! i stopped getting flu shots as a teen, because i had such bad reactions to them.",1
3915390314,"RT @SexyRubie: @MOVEZTHAKING lmfao no he won't I got ya back I still got the flu-aww man just getting over this oneday cold, hope everything",1
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
3916411203,Video: Swine Flu Vaccine Running Behind Schedule: US Government health agencies are getting prepared for the new.. http://bit.ly/Us2w6,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
3917148200,@bakebot My unicorn flu is getting worse. I just shit out a My Little Pony.,1
3917625903,I'm not feeling good right now...really scared about getting swine flu!,1
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,1
3917910210,What's new about the flu ? Do u still kiss your children ? Me ? I prefer not : 2 afraid  !,1
3918442006,"@simplyKATEY katey, desi woke up sick too and is convinced its swine flu. so uhm, take every measure to prevent you getting it xD",1
3918455808,"otimo, my flu is getting worse",1
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,1
3918922202,New blog post: Is It Possible To Get Bird Flu From Pet Birds?,1
3918939406,"As Swine Flu Threat Grows, Health Officials Retool Strategies: &quot;The worry is the health-care delivery syste.. http://bit.ly/12UYjx",0
3919236208,Flu vaccines will be given in October.  Your best defense against getting the flu is to wash your hands thoroughly and often.,1
3919476104,jUst had a grande java chip frap. relieved  a bit. hopefully won't be getting the flu or that would be damn.. #fb,1
3919678212,Food Industry | The Swine Flu Supermarket Outlook: I was reminded just how worried some people ar.. http://bit.ly/2qIV2C,0
3919747314,Swine Flu Vaccine: Leaked letter reveals concern of neurologists over 25 deaths in America - http://bit.ly/sfb23,0
3919873905,Some Churches Drop Handshaking For Fear Or Swine Flu http://bit.ly/12YIgX,0
3924554714,Swine Flu Shot Gives Fast Protection: Adults will be protected from swine flu 8 to 10 days after getting a singl.. http://bit.ly/3RN2mB,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
3920743602,News : 'Flu situation getting worse' (http://bit.ly/13ssLM),0
3920762700,@friardave Would be cool like where I had to miss bc of getting Swine Flu. stupid pigs,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
3670420609,If you are worried at all about swine flu then take a peek here: Click Me for Health Now http://bit.ly/Tl8iC,0
3923203802,"Ahh!! My house is getting sick! Time to quarantine myself in my room, deadbolt firmly locked. No flu-zombies are gonna get ME! #flu #zombies",1
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
3923675112,"I'm scared of the Swine Flu vaccine, I have to see what happens to you before I have someone put that in my body #hcr #p2",1
3923795712,"AAAAAH, getting a flu and my head is killing me over here.. maybe I should get OFF the pc",1
3924554714,Swine Flu Shot Gives Fast Protection: Adults will be protected from swine flu 8 to 10 days after getting a singl.. http://bit.ly/3RN2mB,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
3927361205,"I'm getting sick...I can feel it....Mom's gonna be mad. Apparently she thinks its all in my head, I'm sorry I can't fake the flu.",1
3927590305,FYI--Southwest Airlines is preventing the spread of swine flu by keeping cabin temperature @ 50 degrees and getting rid of blankets.,0
3927955801,"Reading: ""Investors gain as biotechs climb with flu fear | Reuters"" ( http://bit.ly/kgfeH )",0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,0
3928497204,I am scared of dis flu mess as i am in college around these folks,1
3929466402,"My tummy hurts a little. Swine flu is getting worse. D= I'm going to start puking entire hams... maybe not, but wouldn't that be odd? XD",1
